timestamp,x,y,left_click,right_click,reg_dx,reg_dy,reg_magnitude,clss_dir
1769417420.2803357,3994,724,1.0,0.0,0.0,1.0,1.0,rest
1769417420.2813373,3994,725,1.0,0.0,0.0,1.0,1.0,rest
1769417420.2853353,3994,726,1.0,0.0,0.0,1.0,1.0,rest
1769417420.2891898,3994,727,1.0,0.0,0.0,1.0,1.0,rest
1769417420.292651,3994,728,1.0,0.0,0.0,1.0,1.0,rest
1769417420.2983065,3994,728,1.0,0.0,0.0,0.0,0.0,rest
1769417420.302304,3994,729,1.0,0.0,0.0,1.0,1.0,rest
1769417420.302304,3994,730,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3063052,3994,731,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3083074,3994,732,1.0,0.0,0.0,1.0,1.0,rest
1769417420.312308,3994,733,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3163073,3994,734,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3201892,3994,734,1.0,0.0,0.0,0.0,0.0,rest
1769417420.322249,3994,735,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3261912,3994,736,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3273268,3994,737,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3301892,3993,737,1.0,0.0,-1.0,0.0,1.0,rest
1769417420.3301892,3993,738,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3331895,3993,740,1.0,0.0,0.0,2.0,2.0,down
1769417420.3353195,3993,740,1.0,0.0,0.0,0.0,0.0,rest
1769417420.3393245,3993,741,1.0,0.0,0.0,1.0,1.0,rest
1769417420.34081,3993,742,1.0,0.0,0.0,1.0,1.0,rest
1769417420.342833,3993,743,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3438318,3993,744,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3458333,3993,745,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3468318,3992,745,1.0,0.0,-1.0,0.0,1.0,rest
1769417420.347834,3992,746,1.0,0.0,0.0,1.0,1.0,rest
1769417420.349613,3992,746,1.0,0.0,0.0,0.0,0.0,rest
1769417420.3526204,3992,747,1.0,0.0,0.0,1.0,1.0,rest
1769417420.355785,3992,748,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3589582,3992,749,1.0,0.0,0.0,1.0,1.0,rest
1769417420.360346,3992,750,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3623512,3992,751,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3643603,3992,752,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3671885,3992,752,1.0,0.0,0.0,0.0,0.0,rest
1769417420.3715703,3992,753,1.0,0.0,0.0,1.0,1.0,rest
1769417420.3765728,3992,754,1.0,0.0,0.0,1.0,1.0,rest
1769417420.9310634,3992,754,0.0,0.0,0.0,0.0,0.0,rest
1769417421.1347065,3992,755,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1381905,3992,756,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1415582,3992,757,0.0,0.0,0.0,1.0,1.0,rest
1769417421.143556,3992,758,0.0,0.0,0.0,1.0,1.0,rest
1769417421.146165,3991,758,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.1502922,3991,759,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1512911,3990,759,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.154292,3990,760,0.0,0.0,0.0,1.0,1.0,rest
1769417421.157338,3989,761,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.1600313,3989,762,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1610372,3988,762,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.1620765,3988,763,0.0,0.0,0.0,1.0,1.0,rest
1769417421.16309,3988,764,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1640918,3987,764,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.1655138,3987,765,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1667397,3987,766,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1689198,3987,767,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1701882,3986,768,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.171191,3986,769,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1731913,3985,769,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.1731913,3985,770,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1744697,3984,771,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.175473,3983,771,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.176473,3983,772,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1784782,3983,773,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1804795,3982,774,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.183069,3982,775,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1844823,3981,775,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.186489,3981,776,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1884904,3980,776,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.1894872,3980,777,0.0,0.0,0.0,1.0,1.0,rest
1769417421.191835,3980,778,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1938374,3980,779,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1960886,3980,779,0.0,0.0,0.0,0.0,0.0,rest
1769417421.1970887,3980,780,0.0,0.0,0.0,1.0,1.0,rest
1769417421.1991885,3979,781,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.2001882,3979,782,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2021923,3978,783,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.2034867,3977,783,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.2044935,3977,784,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2054915,3976,784,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.206491,3976,785,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2095563,3976,786,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2126462,3976,787,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2146444,3975,787,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.2158103,3975,788,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2178156,3975,788,0.0,0.0,0.0,0.0,0.0,rest
1769417421.2208147,3974,789,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.2238164,3974,790,0.0,0.0,0.0,1.0,1.0,rest
1769417421.225884,3974,790,0.0,0.0,0.0,0.0,0.0,rest
1769417421.2268164,3974,791,0.0,0.0,0.0,1.0,1.0,rest
1769417421.229817,3974,792,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2331543,3974,793,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2381935,3974,793,0.0,0.0,0.0,0.0,0.0,rest
1769417421.2390685,3973,794,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.24119,3973,795,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2421875,3973,796,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2470777,3972,797,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.2510774,3972,798,0.0,0.0,0.0,1.0,1.0,rest
1769417421.253276,3972,799,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2542796,3971,799,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.2552798,3971,800,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2562804,3971,801,0.0,0.0,0.0,1.0,1.0,rest
1769417421.258279,3971,802,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2601893,3970,802,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.2601893,3970,803,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2650745,3970,804,0.0,0.0,0.0,1.0,1.0,rest
1769417421.267068,3969,805,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.2690828,3969,805,0.0,0.0,0.0,0.0,0.0,rest
1769417421.2700868,3969,805,0.0,0.0,0.0,0.0,0.0,rest
1769417421.2710838,3969,806,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2741003,3969,807,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2811062,3968,807,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.2821076,3968,808,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2841077,3968,809,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2871902,3967,809,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.288195,3967,810,0.0,0.0,0.0,1.0,1.0,rest
1769417421.294482,3967,811,0.0,0.0,0.0,1.0,1.0,rest
1769417421.2964818,3967,811,0.0,0.0,0.0,0.0,0.0,rest
1769417421.3018162,3966,811,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.306564,3966,812,0.0,0.0,0.0,1.0,1.0,rest
1769417421.3664842,3966,813,0.0,0.0,0.0,1.0,1.0,rest
1769417421.3873308,3966,814,0.0,0.0,0.0,1.0,1.0,rest
1769417421.3883305,3965,814,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.3893335,3965,815,0.0,0.0,0.0,1.0,1.0,rest
1769417421.3915691,3965,816,0.0,0.0,0.0,1.0,1.0,rest
1769417421.3935757,3964,817,0.0,0.0,-1.0,1.0,1.4142135623730951,rest
1769417421.398116,3963,817,0.0,0.0,-1.0,0.0,1.0,rest
1769417421.4011235,3963,817,0.0,0.0,0.0,0.0,0.0,rest
1769417421.405497,3963,818,0.0,0.0,0.0,1.0,1.0,rest
1769417421.4095,3963,819,0.0,0.0,0.0,1.0,1.0,rest
1769417421.4141262,3963,819,0.0,0.0,0.0,0.0,0.0,rest
1769417421.421034,3963,820,0.0,0.0,0.0,1.0,1.0,rest
1769417421.5476153,3963,820,1.0,0.0,0.0,0.0,0.0,rest
1769417421.5909293,3963,821,1.0,0.0,0.0,1.0,1.0,rest
1769417421.6645105,3963,821,1.0,0.0,0.0,0.0,0.0,rest
1769417421.6781893,3963,821,0.0,0.0,0.0,0.0,0.0,rest
